,breadcrumb,id,itemType,ldap,menuGroupId,menuId,menuItemId
2014-10-15 14:35:41,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2148816,abi_report,tylerrossetti,1557,32,7110
2014-10-15 14:36:09,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2148823,abi_report,tylerrossetti,1557,32,7111
2014-10-15 14:36:51,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,2148825,abi_report,tylerrossetti,1557,32,7112
2014-10-15 14:37:36,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2148828,abi_report,joycean,1557,32,7102
2014-10-15 14:37:55,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Distribution ,2148832,abi_report,tylerrossetti,1557,32,7113
2014-10-15 14:38:10,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Moving Average,2148838,abi_report,tylerrossetti,1557,32,7114
2014-10-15 14:41:07,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2148855,abi_report,tylerrossetti,1557,32,7115
2014-10-15 14:42:12,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Moving Average,2148874,abi_report,tylerrossetti,1557,32,7114
2014-10-15 14:42:33,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2148879,abi_report,tylerrossetti,1557,32,7115
2014-10-15 14:43:13,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,2148886,abi_report,tylerrossetti,1557,32,7117
2014-10-15 14:44:34,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2148901,abi_report,tylerrossetti,1557,32,7119
2014-10-15 14:45:12,BPC - The Owl > RMC Internal Insights > Users & Training > BPC Quiz Coverage,2148905,abi_report,tylerrossetti,1558,32,7121
2014-10-15 14:48:19,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2148940,abi_report,kierancasey,1558,32,7125
2014-10-15 14:48:20,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2148942,abi_report,kierancasey,1558,32,7125
2014-10-15 14:48:35,BPC - The Owl > RMC Internal Insights > Users & Training > Quizzes,2148945,abi_report,tylerrossetti,1558,32,7122
2014-10-15 14:51:52,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Volume,2148975,abi_report,kierancasey,1558,32,7127
2014-10-15 14:53:18,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Efficiency,2148980,abi_report,kierancasey,1558,32,7128
2014-10-15 14:56:44,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,2149004,abi_report,kierancasey,1558,32,7131
2014-10-15 14:58:39,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,2149018,abi_report,kierancasey,1558,32,7133
2014-10-15 14:59:31,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2149034,abi_report,kierancasey,1558,32,7134
2014-10-15 15:05:38,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149093,abi_report,michaelgrosack,1557,32,7102
2014-10-15 15:11:06,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2149142,abi_report,michaelgrosack,1557,32,7103
2014-10-15 15:14:43,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Distribution ,2149164,abi_report,michaelgrosack,1557,32,7104
2014-10-15 15:16:59,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Moving Average,2149185,abi_report,michaelgrosack,1557,32,7105
2014-10-15 15:24:10,BPC - The Owl > Home,2149246,editable_area,chriskay,225,32,0
2014-10-15 15:24:13,BPC - The Owl > Home,2149247,editable_area,ceccarelli,225,32,0
2014-10-15 15:24:19,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149248,abi_report,ceccarelli,1557,32,7102
2014-10-15 15:24:22,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149250,abi_report,chriskay,1557,32,7102
2014-10-15 15:24:24,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Reporting,2149251,duplos,ceccarelli,1557,32,7675
2014-10-15 15:24:27,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Reporting,2149252,duplos,chriskay,1557,32,7675
2014-10-15 15:24:50,BPC - The Owl > Home,2149255,editable_area,goodson,225,32,0
2014-10-15 15:24:53,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149256,abi_report,goodson,1557,32,7102
2014-10-15 15:25:05,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Reporting,2149262,duplos,goodson,1557,32,7675
2014-10-15 15:50:00,BPC - The Owl > Home,2149430,editable_area,goodson,225,32,0
2014-10-15 15:50:03,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149431,abi_report,goodson,1557,32,7102
2014-10-15 15:50:07,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Reporting,2149432,duplos,goodson,1557,32,7675
2014-10-15 16:14:23,BPC - The Owl > Home,2149551,editable_area,daniellaf,225,32,0
2014-10-15 16:18:01,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2149570,abi_report,jcmeek,1557,32,7103
2014-10-15 16:25:37,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Distribution ,2149643,abi_report,mstechbart,1557,32,7104
2014-10-15 16:53:24,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2149804,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 16:53:33,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2149805,duplos,ceccarelli,1558,32,7868
2014-10-15 17:01:07,BPC - The Owl > Home,2149877,editable_area,sallyjesmonth,225,32,0
2014-10-15 17:01:12,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149878,abi_report,sallyjesmonth,1557,32,7102
2014-10-15 17:02:10,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2149887,dasnav_report,sallyjesmonth,1558,32,7270
2014-10-15 17:02:18,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149889,abi_report,sallyjesmonth,1557,32,7102
2014-10-15 17:04:58,BPC - The Owl > Home,2149903,editable_area,tameem,225,32,0
2014-10-15 17:05:05,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149904,abi_report,tameem,1557,32,7102
2014-10-15 17:05:11,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2149905,abi_report,tameem,1557,32,7108
2014-10-15 17:10:31,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2149957,duplos,ceccarelli,1558,32,7756
2014-10-15 17:12:57,BPC - The Owl > Home,2149977,editable_area,ceccarelli,225,32,0
2014-10-15 17:13:00,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2149979,abi_report,ceccarelli,1557,32,7102
2014-10-15 17:13:06,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2149981,abi_report,ceccarelli,1557,32,7108
2014-10-15 17:13:12,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2149982,abi_report,ceccarelli,1557,32,7108
2014-10-15 17:13:56,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2149985,duplos,ceccarelli,1558,32,7756
2014-10-15 17:14:08,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2149986,abi_report,ceccarelli,1557,32,7108
2014-10-15 17:15:19,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2149998,duplos,ceccarelli,1558,32,7756
2014-10-15 17:16:09,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2150001,duplos,ceccarelli,1558,32,7756
2014-10-15 17:20:35,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2150030,abi_report,ceccarelli,1557,32,7108
2014-10-15 17:48:33,BPC - The Owl > Home,2150365,editable_area,tameem,225,32,0
2014-10-15 17:48:40,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2150372,abi_report,tameem,1557,32,7102
2014-10-15 17:48:46,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2150375,abi_report,tameem,1557,32,7108
2014-10-15 18:03:22,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2150498,abi_report,sarahyee,1557,32,7108
2014-10-15 18:43:54,BPC - The Owl > Home,2150747,editable_area,ceccarelli,225,32,0
2014-10-15 18:43:58,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2150748,abi_report,ceccarelli,1557,32,7102
2014-10-15 18:44:02,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Analytics,2150751,duplos,ceccarelli,1557,32,7754
2014-10-15 18:52:37,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Analytics,2150803,duplos,ceccarelli,1557,32,7754
2014-10-15 18:53:11,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Analytics,2150807,duplos,ceccarelli,1557,32,7754
2014-10-15 18:53:30,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Analytics,2150808,duplos,ceccarelli,1557,32,7754
2014-10-15 18:53:46,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Analytics,2150810,duplos,ceccarelli,1557,32,7754
2014-10-15 19:58:58,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Analytics,2151003,duplos,ceccarelli,1557,32,7754
2014-10-15 20:04:22,BPC - The Owl > Home,2151034,editable_area,ceccarelli,225,32,0
2014-10-15 20:04:26,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2151035,abi_report,ceccarelli,1557,32,7102
2014-10-15 20:04:26,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151036,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 20:04:30,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151037,duplos,ceccarelli,1558,32,7868
2014-10-15 20:04:52,BPC - The Owl > Home,2151039,editable_area,ceccarelli,225,32,0
2014-10-15 20:05:18,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151045,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 20:05:25,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151046,duplos,ceccarelli,1558,32,7868
2014-10-15 20:06:07,BPC - The Owl > Home,2151055,editable_area,ceccarelli,225,32,0
2014-10-15 20:06:22,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151057,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 20:06:28,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151058,duplos,ceccarelli,1558,32,7868
2014-10-15 20:07:29,BPC - The Owl > Home,2151061,editable_area,ceccarelli,225,32,0
2014-10-15 20:07:46,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151062,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 20:07:50,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151063,duplos,ceccarelli,1558,32,7868
2014-10-15 20:07:51,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151064,duplos,ceccarelli,1558,32,7868
2014-10-15 20:09:14,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151069,duplos,ceccarelli,1558,32,7868
2014-10-15 20:11:11,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2151080,duplos,ceccarelli,1558,32,7756
2014-10-15 20:11:25,BPC - The Owl > Home,2151081,editable_area,ceccarelli,225,32,0
2014-10-15 20:11:40,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151082,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 20:11:43,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2151083,duplos,ceccarelli,1558,32,7756
2014-10-15 20:12:43,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2151086,duplos,ceccarelli,1558,32,7756
2014-10-15 20:15:50,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151100,duplos,ceccarelli,1558,32,7868
2014-10-15 20:20:08,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Descriptive Statistics,2151129,abi_report,michaelgrosack,1557,32,7106
2014-10-15 20:22:17,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2151158,abi_report,michaelgrosack,1557,32,7108
2014-10-15 20:25:59,BPC - The Owl > Home,2151187,editable_area,ceccarelli,225,32,0
2014-10-15 20:35:05,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2151219,abi_report,michaelgrosack,1557,32,7110
2014-10-15 20:40:18,BPC - The Owl > Home,2151244,editable_area,tameem,225,32,0
2014-10-15 20:40:26,BPC - The Owl > Home,2151247,editable_area,ceccarelli,225,32,0
2014-10-15 20:41:35,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2151270,abi_report,tameem,1557,32,7102
2014-10-15 20:41:49,BPC - The Owl > Home,2151272,editable_area,ceccarelli,225,32,0
2014-10-15 20:41:54,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151273,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 20:41:59,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2151274,duplos,ceccarelli,1558,32,7868
2014-10-15 20:42:24,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2151278,duplos,ceccarelli,1558,32,7756
2014-10-15 20:42:44,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2151281,abi_report,tameem,1557,32,7108
2014-10-15 20:42:44,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2151282,abi_report,tameem,1557,32,7108
2014-10-15 20:52:22,BPC - The Owl > RMC Internal Insights > Users & Training > D2 Training,2151346,abi_report,tylerrossetti,1558,32,7123
2014-10-15 20:52:53,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2151355,abi_report,tylerrossetti,1558,32,7125
2014-10-15 20:55:19,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Volume,2151367,abi_report,tylerrossetti,1558,32,7127
2014-10-15 20:56:02,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Efficiency,2151371,abi_report,tylerrossetti,1558,32,7128
2014-10-15 20:56:36,BPC - The Owl > RMC Internal Insights > gCases Queries > CIR Metrics,2151374,abi_report,tylerrossetti,1558,32,7129
2014-10-15 20:57:35,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By Requestor,2151380,abi_report,tylerrossetti,1558,32,7130
2014-10-15 20:58:05,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,2151382,abi_report,tylerrossetti,1558,32,7131
2014-10-15 20:58:46,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,2151386,abi_report,tylerrossetti,1558,32,7133
2014-10-15 20:59:26,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2151394,abi_report,tylerrossetti,1558,32,7134
2014-10-15 21:02:57,BPC - The Owl > Home,2151412,editable_area,ceccarelli,225,32,0
2014-10-15 21:15:53,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151478,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 21:17:41,BPC - The Owl > Home,2151482,editable_area,ceccarelli,225,32,0
2014-10-15 21:17:51,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2151483,dasnav_report,ceccarelli,1558,32,7270
2014-10-15 21:17:57,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2151484,abi_report,ceccarelli,1557,32,7102
2014-10-15 21:18:02,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2151485,abi_report,ceccarelli,1557,32,7111
2014-10-15 21:18:19,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2151486,abi_report,ceccarelli,1557,32,7111
2014-10-15 21:45:43,BPC - The Owl > RMC Internal Insights > Owl Feature Intake,2151600,duplos,sotirisr,1558,32,7756
2014-10-15 21:54:04,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2151643,abi_report,sallyjesmonth,1557,32,7102
2014-10-15 21:57:03,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2151651,abi_report,sallyjesmonth,1557,32,7103
2014-10-15 22:02:49,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Distribution ,2151677,abi_report,sallyjesmonth,1557,32,7104
2014-10-15 22:03:38,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Moving Average,2151680,abi_report,sallyjesmonth,1557,32,7105
2014-10-15 22:04:23,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Descriptive Statistics,2151684,abi_report,sallyjesmonth,1557,32,7106
2014-10-15 22:15:41,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2151738,abi_report,sallyjesmonth,1557,32,7108
2014-10-15 22:16:01,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2151740,abi_report,sallyjesmonth,1557,32,7110
2014-10-16 02:35:44,BPC - The Owl > Home,2152529,editable_area,juanpablo,225,32,0
2014-10-16 02:36:37,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2152530,abi_report,juanpablo,1557,32,7102
2014-10-16 02:36:49,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2152531,dasnav_report,juanpablo,1558,32,7270
2014-10-16 02:40:49,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,2152542,abi_report,juanpablo,1558,32,7133
2014-10-16 02:41:43,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2152546,abi_report,juanpablo,1558,32,7134
2014-10-16 03:08:49,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2152577,abi_report,juanpablo,1558,32,7134
2014-10-16 03:16:48,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2152588,abi_report,juanpablo,1558,32,7134
2014-10-16 03:52:23,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2152642,abi_report,joycean,1557,32,7108
2014-10-16 03:52:24,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2152643,abi_report,joycean,1557,32,7108
2014-10-16 09:53:21,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2153694,duplos,rbrough,1558,32,7868
2014-10-16 11:04:56,BPC - The Owl > Home,2153943,editable_area,marlanie,225,32,0
2014-10-16 11:05:01,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2153944,duplos,marlanie,1558,32,7868
2014-10-16 13:45:10,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2154654,duplos,marlanie,1558,32,7868
2014-10-16 14:06:34,BPC - The Owl > Home,2154738,editable_area,ceccarelli,225,32,0
2014-10-16 14:06:39,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2154740,dasnav_report,ceccarelli,1558,32,7270
2014-10-16 14:06:41,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2154741,abi_report,ceccarelli,1557,32,7102
2014-10-16 14:06:47,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2154742,abi_report,ceccarelli,1557,32,7111
2014-10-16 14:29:37,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2154824,abi_report,joycean,1557,32,7108
2014-10-16 14:50:56,BPC - The Owl > Home,2154964,editable_area,ceccarelli,225,32,0
2014-10-16 14:51:13,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2154965,abi_report,ceccarelli,1557,32,7102
2014-10-16 14:51:19,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2154966,abi_report,ceccarelli,1557,32,7111
2014-10-16 15:00:57,BPC - The Owl > Home,2155044,editable_area,ceccarelli,225,32,0
2014-10-16 15:01:45,BPC - The Owl > Home,2155054,editable_area,ceccarelli,225,32,0
2014-10-16 15:01:50,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155055,abi_report,ceccarelli,1557,32,7102
2014-10-16 15:01:56,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2155057,abi_report,ceccarelli,1557,32,7111
2014-10-16 15:21:40,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2155194,duplos,psawyer,1558,32,7868
2014-10-16 15:24:56,BPC - The Owl > Documentation > Deal Data Convergence BRD,2155238,dasnav_report,psawyer,809,32,3510
2014-10-16 15:34:18,BPC - The Owl > Home,2155334,editable_area,ceccarelli,225,32,0
2014-10-16 15:34:21,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2155335,dasnav_report,ceccarelli,1558,32,7270
2014-10-16 15:34:27,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155336,abi_report,ceccarelli,1557,32,7102
2014-10-16 15:34:31,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2155337,abi_report,ceccarelli,1557,32,7111
2014-10-16 15:38:49,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2155358,abi_report,ceccarelli,1557,32,7111
2014-10-16 15:40:34,BPC - The Owl > Home,2155367,editable_area,ceccarelli,225,32,0
2014-10-16 15:40:38,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155368,abi_report,ceccarelli,1557,32,7102
2014-10-16 15:40:40,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2155369,dasnav_report,ceccarelli,1558,32,7270
2014-10-16 15:40:45,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2155370,duplos,ceccarelli,1558,32,7868
2014-10-16 15:41:43,BPC - The Owl > RMC Internal Insights > Users & Training > [NEW] Simba Users,2155373,duplos,ceccarelli,1558,32,7868
2014-10-16 15:57:29,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2155489,abi_report,ceccarelli,1557,32,7111
2014-10-16 15:57:56,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2155491,abi_report,ceccarelli,1557,32,7111
2014-10-16 16:03:39,BPC - The Owl > Home,2155527,editable_area,chriskay,225,32,0
2014-10-16 16:03:55,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155530,abi_report,chriskay,1557,32,7102
2014-10-16 16:03:56,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155531,abi_report,chriskay,1557,32,7102
2014-10-16 16:03:56,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155532,abi_report,chriskay,1557,32,7102
2014-10-16 16:06:07,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2155543,abi_report,chriskay,1557,32,7102
2014-10-16 16:06:19,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2155547,abi_report,chriskay,1557,32,7111
2014-10-16 16:27:52,BPC - The Owl > Home,2155711,editable_area,ceccarelli,225,32,0
2014-10-16 16:53:57,BPC - The Owl > Home,2155917,editable_area,ceccarelli,225,32,0
2014-10-16 18:28:43,BPC - The Owl > Home,2156648,editable_area,richrailton,225,32,0
2014-10-16 18:28:54,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2156649,dasnav_report,richrailton,1558,32,7270
2014-10-16 18:29:16,BPC - The Owl > RMC Internal Insights > Users & Training > D2 Training,2156657,abi_report,richrailton,1558,32,7123
2014-10-16 21:05:59,BPC - The Owl > Home,2157616,editable_area,psawyer,225,32,0
2014-10-16 21:06:06,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2157617,abi_report,psawyer,1557,32,7102
2014-10-16 21:07:29,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2157626,abi_report,psawyer,1557,32,7115
2014-10-16 21:07:47,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2157631,abi_report,psawyer,1557,32,7119
2014-10-16 21:33:58,BPC - The Owl > Home,2157787,editable_area,ceccarelli,225,32,0
2014-10-16 21:34:03,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2157789,abi_report,ceccarelli,1557,32,7102
2014-10-16 21:34:13,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2157792,abi_report,ceccarelli,1557,32,7110
2014-10-16 21:35:01,BPC - The Owl > Home,2157797,editable_area,ceccarelli,225,32,0
2014-10-16 22:46:40,BPC - The Owl > Home,2158207,editable_area,richrailton,225,32,0
2014-10-16 22:47:00,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2158209,abi_report,richrailton,1557,32,7102
2014-10-16 22:47:03,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2158210,dasnav_report,richrailton,1558,32,7270
2014-10-16 22:47:10,BPC - The Owl > RMC Internal Insights > Users & Training > Quizzes,2158212,abi_report,richrailton,1558,32,7122
2014-10-17 00:15:00,BPC - The Owl > Home,2158498,editable_area,sarahchurch,225,32,0
2014-10-17 07:27:14,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2159653,abi_report,joycean,1557,32,7108
2014-10-17 10:29:03,BPC - The Owl > Home,2160846,editable_area,goodson,225,32,0
2014-10-17 10:29:19,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2160851,abi_report,goodson,1557,32,7102
2014-10-17 10:29:57,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [New] Deal Review Reporting,2160856,duplos,goodson,1557,32,7675
2014-10-17 17:08:45,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2164865,abi_report,jcmeek,1557,32,7102
2014-10-17 17:09:01,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2164868,abi_report,jcmeek,1557,32,7110
2014-10-17 17:09:29,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography - Unified Detail,2164874,abi_report,jcmeek,1557,32,7111
2014-10-17 18:27:22,BPC - The Owl > Home,2165576,editable_area,ceccarelli,225,32,0
2014-10-17 18:27:32,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2165581,dasnav_report,ceccarelli,1558,32,7270
2014-10-17 18:27:48,BPC - The Owl > Home,2165588,editable_area,sarahyee,225,32,0
2014-10-17 18:28:18,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2165597,abi_report,sarahyee,1557,32,7102
2014-10-17 18:28:26,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2165599,abi_report,sarahyee,1557,32,7108
2014-10-17 18:28:59,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2165606,abi_report,sarahyee,1557,32,7102
2014-10-17 18:44:35,BPC - The Owl > Home,2165731,editable_area,ceccarelli,225,32,0
2014-10-17 18:44:40,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2165732,dasnav_report,ceccarelli,1558,32,7270
